,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1220,0.04,0.62,0.15,0.55,0.33,0.5,0.34,0.49,0.26,0.26,0.06,1.0,0.33,0.6,0.32,0.38,0.34,0.54,0.55,0.32,0.28,0.31,0.45,0.17,0.24,0.21,0.31,0.05,0.39,0.31,0.36,0.21,0.47,0.43,0.35,0.26,0.36,0.3,0.72,0.45,0.71,0.73,0.6,0.52,0.53,0.55,0.47,0.38,0.41,0.03,0.4,0.03,0.55,0.54,0.54,0.6,0.51,0.44,0.4,0.42,0.61,0.42,0.46,0.42,0.58,0.51,0.66,0.35,0.5,0.55,0.0,0.04,0.78,0.4,0.02,0.19,0.63,0.27,0.2,0.38,0.35,0.33,0.42,0.41,0.48,0.4,0.63,0.65,0.21,0.01,0.27,0.4,0.44,0.27,0.56,0.56,0.07,0.38,0.92,0.41000000000000003,0.06,0.38,0.34,0.06,0.69,0.51,0.45999999999999996,0.33,0.12000000000000001,0.03,0.2,0.36000000000000004,0.31,0.03,0.28,0.02,0.04999999999999999,0.08,0.9099999999999999,0.030000000000000027,0.0,0.36,0.19
105,0.01,0.36,0.68,0.46,0.01,0.01,0.44,0.4,0.25,0.65,0.0,0.0,0.04,0.11,0.32,0.18,0.77,0.87,0.57,0.07,0.1,0.15,0.13,0.09,0.89,0.08,0.3,0.05,0.99,0.61,0.68,0.14,1.0,0.03,0.36,0.61,0.55,0.25,0.66,0.37,0.66,0.69,0.45,0.22,0.21,0.12,0.32,0.44,0.4,0.02,0.56,0.0,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.94,0.03,0.24,0.21,0.39,0.33,0.51,0.55,0.18,0.52,0.5,0.04,0.49,0.59,0.33,0.83,0.35,0.73,0.56,0.01,0.02,0.03,0.01,0.04,0.03,0.05,0.91,0.58,0.63,0.0,0.0,0.01,0.79,0.73,0.88,0.86,0.07,0.06,0.79,0.25,0.1,0.22,0.54,0.06,0.45999999999999996,0.95,0.22,0.13,0.34,0.49,0.039999999999999994,0.56,0.54,0.03,0.13,0.0,0.16,0.22000000000000003,0.49,0.030000000000000027,0.0,0.36,0.44
659,0.01,0.45,0.0,0.98,0.04,0.01,0.49,0.53,0.36,0.46,0.0,0.0,0.23,0.49,0.32,0.49,0.57,0.19,0.47,0.25,0.21,0.2,0.16,0.25,0.13,0.06,0.3,0.01,0.22,0.24,0.44,0.18,0.3,0.55,0.98,0.34,0.9,0.24,0.51,0.34,0.46,0.5,0.49,0.66,0.67,0.8,0.56,0.82,0.81,0.0,0.1,0.0,0.9,0.73,0.6,0.51,0.07,0.05,0.04,0.03,0.97,0.01,0.23,0.21,0.44,0.45,0.4,0.65,0.08,0.47,0.5,0.02,0.77,0.63,0.21,0.54,0.04,0.55,0.11,0.05,0.04,0.04,0.17,0.18,0.18,0.19,0.34,0.13,0.25,0.0,0.0,0.03,0.83,0.57,0.78,0.77,0.07,0.22,0.79,0.41000000000000003,0.1,0.06,0.34,0.06,0.69,0.95,0.22,0.13,0.11,0.03,0.08,0.76,0.07999999999999999,0.02,0.19,0.0,0.16,0.22000000000000003,0.49,0.44,0.0,0.04000000000000001,0.41
660,0.02,0.87,0.0,0.63,0.0,1.0,0.62,0.58,0.38,0.37,0.03,1.0,0.08,0.35,0.39,0.14,0.6,1.0,0.33,0.07,0.04,0.05,0.14,0.04,0.0,0.14,0.19,0.07,0.99,1.0,0.96,0.13,0.98,0.19,0.26,0.51,0.52,0.27,0.32,0.47,0.51,0.45,1.0,0.53,0.47,0.61,0.56,0.42,0.26,0.01,0.23,0.02,0.25,0.32,0.36,0.47,0.3,0.33,0.34,0.41,0.0,1.0,1.0,1.0,0.95,0.9,0.98,0.58,1.0,0.65,0.0,0.04,0.5,0.61,0.81,0.5,0.58,1.0,1.0,0.02,0.01,0.02,0.01,0.09,0.11,0.06,0.54,0.42,0.29,0.0,0.0,0.5,0.73,0.76,0.84,0.84,0.21000000000000002,0.06,0.92,0.25,0.06,0.22,0.34,0.38,0.9199999999999999,0.95,0.01999999999999999,0.13,0.12000000000000001,0.49,0.039999999999999994,0.56,0.54,0.02,0.19,0.02,0.37,0.06000000000000001,0.9099999999999999,0.85,0.0,0.2,0.22
1185,0.05,0.53,0.31,0.69,0.14,0.32,0.37,0.46,0.26,0.3,0.06,1.0,0.4,0.72,0.29,0.39,0.35,0.15,0.28,0.37,0.3,0.3,0.31,0.26,0.29,0.36,0.44,0.03,0.21,0.21,0.37,0.23,0.27,0.67,0.2,0.38,0.24,0.39,0.52,0.35,0.61,0.59,0.54,0.64,0.65,0.71,0.59,0.66,0.72,0.02,0.2,0.05,0.23,0.27,0.36,0.41,0.33,0.33,0.4,0.43,0.62,0.19,0.29,0.29,0.58,0.57,0.58,0.75,0.33,0.51,0.5,0.04,0.79,0.75,0.14,0.37,0.63,0.09,0.33,0.19,0.16,0.14,0.49,0.48,0.53,0.52,0.65,0.56,0.5,0.0,0.0,0.6,0.25,0.45,0.41,0.51,0.07,0.06,0.92,0.09,0.06,0.38,0.14,0.06,0.9199999999999999,0.73,0.45999999999999996,0.33,0.11,0.26,0.08,0.76,0.54,0.08,0.11,0.05,0.16,0.22000000000000003,0.7,0.030000000000000027,0.0,0.2,0.31
1458,0.02,0.61,0.03,0.96,0.04,0.03,0.32,0.43,0.27,0.36,0.03,0.99,0.65,0.74,0.2,0.68,0.47,0.16,0.53,0.64,0.51,0.51,0.15,0.1,0.51,0.05,0.25,0.0,0.05,0.1,0.17,0.51,0.27,0.63,0.36,0.5,0.22,0.59,0.23,0.51,0.22,0.23,0.6,0.86,0.89,0.89,0.86,0.65,0.64,0.0,0.05,0.01,0.09,0.17,0.21,0.23,0.03,0.05,0.06,0.06,0.9,0.06,0.23,0.25,0.62,0.66,0.3,0.85,0.02,0.28,0.5,0.01,0.89,0.81,0.12,0.43,0.42,0.02,0.06,0.52,0.49,0.49,0.5,0.6,0.68,0.62,0.31,0.6,0.47,0.0,0.0,0.15,0.82,0.8,0.76,0.86,0.21000000000000002,0.06,0.79,0.25,0.06,0.38,0.34,0.38,0.69,0.73,0.01999999999999999,0.13,0.12000000000000001,0.49,0.08,0.36000000000000004,0.31,0.06,0.08,0.39,0.04999999999999999,0.22000000000000003,0.7,0.85,0.0,0.04000000000000001,0.12
932,0.03,0.32,0.01,0.89,0.31,0.09,0.28,0.37,0.2,0.38,0.04,1.0,0.76,0.68,0.36,0.76,0.32,0.12,0.39,0.82,0.98,0.96,0.46,0.18,0.78,0.68,0.99,0.01,0.11,0.07,0.08,0.79,0.12,0.68,0.52,0.53,0.1,0.86,0.62,0.44,0.66,0.67,0.32,0.68,0.72,0.72,0.65,0.39,0.42,0.01,0.1,0.02,0.31,0.32,0.34,0.37,0.24,0.22,0.21,0.21,0.8,0.06,0.13,0.12,0.33,0.4,0.23,0.62,0.09,0.45,0.5,0.03,0.83,0.57,0.36,0.34,0.52,0.03,0.05,1.0,1.0,1.0,0.82,0.82,0.99,0.81,0.54,0.7,0.18,0.0,0.0,0.32,0.47,0.49,0.72,0.74,0.21000000000000002,0.22,0.92,0.41000000000000003,0.06,0.22,0.54,0.22,0.9199999999999999,0.73,0.45999999999999996,0.13,0.11,0.26,0.2,0.76,0.54,0.03,0.22,0.07,0.37,0.22000000000000003,0.9099999999999999,0.44,0.0,0.04000000000000001,0.11
1803,0.02,0.28,0.1,0.91,0.02,0.01,0.4,0.39,0.26,0.69,0.0,0.0,0.07,0.02,0.08,0.34,0.79,0.96,0.6,0.11,0.18,0.17,0.23,0.08,0.74,0.05,0.35,0.06,0.75,0.58,0.63,0.17,0.79,0.04,0.26,0.59,0.4,0.38,0.66,0.3,0.69,0.72,0.38,0.37,0.41,0.32,0.45,0.02,0.0,0.01,0.24,0.0,0.07,0.22,0.18,0.3,0.0,0.01,0.01,0.01,0.98,0.03,0.18,0.15,0.28,0.26,0.35,0.45,0.06,0.55,0.0,0.06,0.58,0.47,0.3,0.7,0.0,0.81,0.3,0.02,0.02,0.03,0.05,0.1,0.11,0.09,0.69,0.18,0.43,0.0,0.0,0.02,0.8,0.55,0.81,0.79,0.21000000000000002,0.06,0.92,0.09,0.26,0.38,0.34,0.22,0.45999999999999996,0.51,0.45999999999999996,0.13,0.12000000000000001,0.49,0.08,0.56,0.54,0.03,0.18,0.0,0.16,0.06000000000000001,0.7,0.85,0.0,0.2,0.27
58,0.24,0.37,0.48,0.58,0.13,0.02,0.44,0.55,0.38,0.31,0.25,0.99,0.34,0.67,0.33,0.51,0.32,0.21,0.58,0.38,0.38,0.45,0.22,0.19,0.35,0.5,0.5,0.16,0.3,0.22,0.3,0.54,0.33,0.57,0.43,0.46,0.23,0.66,0.52,0.45,0.57,0.56,0.42,0.58,0.58,0.67,0.53,0.52,0.54,0.09,0.28,0.04,0.41,0.45,0.53,0.52,0.11,0.11,0.12,0.1,0.92,0.04,0.17,0.16,0.38,0.45,0.32,0.54,0.12,0.44,0.5,0.25,0.72,0.51,0.1,0.25,0.6,0.28,0.14,0.15,0.16,0.18,0.24,0.25,0.28,0.26,0.31,0.15,0.22,0.17,0.09,0.11,0.54,0.51,0.6,0.49,0.05,0.16,0.94,0.21,0.05,0.12,0.23,0.16,0.53,0.9,0.14,0.01,0.0,0.1,0.05,0.5,0.22,0.48,0.08,0.0,0.25,0.04,0.94,0.5,0.51,0.12,0.55
612,0.16,0.35,0.03,0.95,0.06,0.03,0.35,0.44,0.27,0.47,0.18,0.99,0.27,0.55,0.24,0.47,0.51,0.24,0.55,0.3,0.28,0.27,0.21,0.17,0.18,0.35,0.36,0.1,0.24,0.23,0.36,0.21,0.32,0.54,0.39,0.3,0.51,0.29,0.6,0.26,0.61,0.63,0.37,0.62,0.62,0.7,0.55,0.73,0.71,0.03,0.12,0.01,0.15,0.26,0.31,0.3,0.02,0.03,0.03,0.02,0.95,0.03,0.15,0.14,0.38,0.41,0.32,0.63,0.08,0.49,0.5,0.16,0.77,0.61,0.15,0.4,0.48,0.19,0.18,0.1,0.09,0.08,0.22,0.23,0.25,0.24,0.42,0.18,0.22,0.0,0.0,0.04,0.71,0.59,0.81,0.76,0.02,0.12,0.97,0.15,0.05,0.18,0.45,0.12,0.95,0.98,0.02,0.0,0.12,0.02,0.02,0.5,0.19,0.23,0.12,0.07,0.02,0.02,0.8,1.0,0.4,0.09,0.24
1839,0.06,0.35,0.16,0.8,0.13,0.11,0.29,0.48,0.29,0.52,0.08,1.0,0.41,0.59,0.15,0.53,0.54,0.26,0.61,0.43,0.39,0.4,0.33,0.24,0.28,0.3,0.41,0.02,0.13,0.34,0.45,0.2,0.31,0.6,0.46,0.19,0.41,0.31,0.56,0.51,0.54,0.56,0.38,0.54,0.56,0.57,0.51,0.69,0.69,0.03,0.26,0.04,0.21,0.31,0.35,0.36,0.16,0.21,0.21,0.2,0.69,0.13,0.14,0.13,0.36,0.43,0.3,0.54,0.09,0.57,0.0,0.05,0.84,0.51,0.16,0.29,0.4,0.12,0.22,0.4,0.36,0.33,0.41,0.47,0.52,0.47,0.44,0.49,0.46,0.12,0.0,0.32,0.61,0.66,0.83,0.76,0.01,0.21,0.98,0.25,0.02,0.15,0.24,0.21,0.83,0.9,0.07,0.07,0.0,0.1,0.03,0.57,0.16,0.05,0.23,0.33,0.02,0.02,0.79,0.0,0.65,0.2,0.16
722,0.01,0.2,0.03,0.88,0.3,0.11,0.21,0.32,0.18,0.61,0.03,1.0,0.36,0.45,0.4,0.65,0.51,0.19,0.62,0.39,0.49,0.49,0.45,0.39,0.38,0.28,0.65,0.01,0.15,0.12,0.16,0.58,0.18,0.57,0.11,0.62,0.15,0.65,0.71,0.41,0.84,0.82,0.22,0.53,0.59,0.75,0.52,0.57,0.72,0.0,0.12,0.01,0.28,0.26,0.31,0.34,0.21,0.17,0.18,0.18,0.78,0.13,0.08,0.07,0.21,0.26,0.23,0.36,0.12,0.7,0.0,0.03,0.71,0.35,0.04,0.17,0.31,0.04,0.28,0.68,0.71,0.72,0.7,0.67,0.87,0.67,0.74,0.78,0.29,0.0,0.0,0.3,0.46,0.51,0.54,0.62,0.07,0.06,0.92,0.41000000000000003,0.06,0.38,0.14,0.38,0.69,0.95,0.01999999999999999,0.13,0.11,0.03,0.039999999999999994,0.76,0.31,0.01,0.48,0.1,0.04999999999999999,0.22000000000000003,0.7,0.44,0.0,0.04000000000000001,0.23
1615,0.0,0.53,0.03,0.78,0.77,0.06,0.3,0.2,0.13,0.47,0.02,1.0,1.0,0.51,0.55,1.0,0.47,0.07,0.53,1.0,1.0,1.0,0.69,0.08,0.64,0.69,1.0,0.0,0.03,0.01,0.03,1.0,0.02,0.57,0.13,0.96,0.03,1.0,0.21,0.25,0.34,0.3,0.5,0.86,0.9,0.93,0.73,0.58,0.44,0.0,0.18,0.01,0.12,0.09,0.1,0.16,0.1,0.07,0.07,0.09,0.74,0.1,0.19,0.21,0.58,0.56,0.52,0.92,0.04,0.09,1.0,0.0,0.93,0.92,0.08,0.44,0.0,0.0,0.17,1.0,1.0,1.0,0.94,1.0,1.0,1.0,0.27,0.56,0.17,0.0,0.0,0.34,0.53,0.79,0.83,0.85,0.07,0.22,0.92,0.25,0.06,0.38,0.34,0.38,0.45999999999999996,0.51,0.45999999999999996,0.07,0.11,0.49,0.2,0.36000000000000004,0.31,0.0,0.53,0.51,0.04999999999999999,0.08,0.9099999999999999,0.44,0.0,0.36,0.06
1428,0.01,0.37,0.68,0.44,0.03,0.03,0.4,0.44,0.26,0.49,0.0,0.0,0.16,0.44,0.28,0.3,0.57,0.44,0.37,0.18,0.2,0.27,0.17,0.31,0.35,0.25,0.24,0.03,0.56,0.42,0.51,0.22,0.44,0.42,0.83,0.32,0.72,0.36,0.62,0.44,0.69,0.69,0.42,0.3,0.28,0.19,0.25,0.67,0.8,0.02,0.56,0.0,0.45,0.43,0.65,0.64,0.06,0.05,0.07,0.06,0.95,0.07,0.24,0.21,0.38,0.36,0.43,0.47,0.16,0.48,0.5,0.02,0.69,0.49,0.19,0.4,0.56,0.63,0.46,0.08,0.08,0.09,0.1,0.15,0.17,0.2,0.51,0.53,0.49,0.0,0.0,0.05,0.8,0.55,0.66,0.72,0.07,0.22,0.92,0.41000000000000003,0.06,0.06,0.54,0.22,0.69,0.95,0.45999999999999996,0.13,0.11,0.49,0.08,0.36000000000000004,0.54,0.04,0.09,0.0,0.16,0.08,0.49,0.44,0.0,0.36,0.51
1459,0.09,0.28,0.11,0.61,0.85,0.28,0.24,0.37,0.22,0.66,0.11,1.0,0.4,0.44,0.18,0.53,0.62,0.25,0.83,0.43,0.43,0.43,0.47,0.29,0.35,0.41,0.47,0.03,0.12,0.25,0.34,0.26,0.31,0.47,0.33,0.29,0.41,0.36,0.63,0.39,0.6,0.64,0.35,0.58,0.59,0.78,0.51,0.56,0.6,0.02,0.12,0.08,0.28,0.33,0.43,0.47,0.33,0.35,0.41,0.41,0.59,0.26,0.21,0.18,0.31,0.35,0.28,0.51,0.24,0.63,0.0,0.05,0.88,0.49,0.02,0.23,0.35,0.1,0.14,0.52,0.5,0.49,0.61,0.59,0.66,0.57,0.51,0.63,0.22,0.01,0.01,0.51,0.54,0.61,0.77,0.76,0.21000000000000002,0.38,0.79,0.09,0.26,0.06,0.54,0.38,0.69,0.51,0.45999999999999996,0.13,0.11,0.03,0.08,0.76,0.54,0.04,0.43,0.52,0.04999999999999999,0.22000000000000003,0.49,0.44,0.0,0.04000000000000001,0.37
988,0.02,0.55,0.01,0.98,0.05,0.01,0.41,0.38,0.28,0.4,0.03,0.95,0.8,0.64,0.12,0.73,0.45,0.18,0.52,0.77,0.71,0.69,0.73,0.24,0.62,0.54,0.56,0.0,0.05,0.04,0.07,0.79,0.36,0.56,0.21,0.6,0.12,0.79,0.15,0.43,0.25,0.21,0.58,0.87,0.9,0.94,0.81,0.34,0.38,0.0,0.04,0.01,0.09,0.09,0.23,0.22,0.03,0.03,0.06,0.05,0.92,0.02,0.23,0.24,0.59,0.62,0.31,0.87,0.01,0.26,0.5,0.01,0.89,0.83,0.12,0.49,0.29,0.01,0.1,0.61,0.65,0.7,0.5,0.66,0.84,0.73,0.48,0.45,0.64,0.02,0.0,0.13,0.75,0.83,0.73,0.83,0.21000000000000002,0.22,0.92,0.25,0.1,0.06,0.34,0.06,0.69,0.73,0.45999999999999996,0.07,0.34,0.49,0.039999999999999994,0.56,0.31,0.06,0.07,0.52,0.37,0.08,0.49,0.44,0.0,0.36,0.02
867,0.07,0.22,0.32,0.73,0.04,0.09,0.27,0.37,0.25,0.82,0.08,1.0,0.22,0.25,0.15,0.52,0.76,0.26,0.58,0.24,0.38,0.43,0.17,0.17,0.18,0.24,0.32,0.06,0.34,0.26,0.4,0.33,0.26,0.35,0.16,0.41,0.28,0.37,0.85,0.44,0.77,0.84,0.22,0.26,0.26,0.29,0.24,0.62,0.68,0.04,0.4,0.02,0.24,0.3,0.32,0.36,0.11,0.12,0.12,0.12,0.86,0.09,0.15,0.11,0.2,0.15,0.31,0.43,0.18,0.8,0.0,0.22,0.34,0.47,0.22,0.29,0.58,0.48,0.17,0.14,0.14,0.17,0.33,0.35,0.4,0.37,0.62,0.56,0.29,0.05,0.02,0.19,0.21,0.43,0.56,0.45,0.07,0.72,0.94,0.63,0.05,0.34,0.16,0.72,0.67,0.94,0.05,0.0,0.14,0.05,0.1,0.64,0.06,0.04,0.29,0.09,0.32,0.06,0.25,0.0,0.7,0.54,0.76
592,0.04,0.66,0.04,0.93,0.17,0.01,0.53,0.33,0.22,0.14,0.05,1.0,0.94,0.84,0.73,0.84,0.17,0.02,0.31,0.85,0.79,0.77,0.77,0.7,0.45,0.41,0.61,0.0,0.01,0.01,0.01,0.88,0.07,0.68,0.26,0.45,0.04,0.81,0.11,0.24,0.21,0.17,0.63,0.95,0.97,0.94,0.87,0.24,0.23,0.0,0.03,0.01,0.28,0.23,0.4,0.47,0.08,0.06,0.09,0.09,0.92,0.03,0.14,0.18,0.72,0.73,0.41,0.93,0.01,0.04,1.0,0.02,0.87,0.91,0.07,0.29,0.81,0.01,0.06,0.37,0.36,0.37,0.54,0.5,0.67,0.54,0.3,0.4,0.1,0.0,0.0,0.11,0.34,0.51,0.54,0.25,0.21000000000000002,0.22,0.79,0.41000000000000003,0.1,0.22,0.14,0.22,0.69,0.95,0.22,0.13,0.12000000000000001,0.49,0.039999999999999994,0.36000000000000004,0.54,0.04,0.18,0.02,0.04999999999999999,0.22000000000000003,0.7,0.44,0.0,0.2,0.01
1454,0.0,0.42,0.04,0.93,0.13,0.03,0.25,0.42,0.23,0.3,0.02,0.86,0.65,0.82,0.33,0.65,0.3,0.18,0.35,0.63,0.58,0.55,0.69,0.37,0.67,0.25,0.52,0.0,0.03,0.11,0.16,0.59,0.3,0.78,0.42,0.43,0.23,0.68,0.42,0.43,0.5,0.48,0.44,0.78,0.79,0.92,0.78,0.57,0.61,0.0,0.12,0.01,0.15,0.25,0.25,0.26,0.07,0.1,0.09,0.09,0.87,0.08,0.14,0.14,0.45,0.49,0.31,0.74,0.04,0.44,0.5,0.01,0.84,0.7,0.11,0.2,0.65,0.04,0.11,0.46,0.42,0.41,0.53,0.61,0.69,0.65,0.26,0.64,0.86,0.0,0.0,0.2,0.69,0.6,0.72,0.7,0.21000000000000002,0.22,0.92,0.09,0.1,0.06,0.54,0.38,0.45999999999999996,0.95,0.01999999999999999,0.13,0.11,0.26,0.039999999999999994,0.76,0.07999999999999999,0.03,0.08,0.18,0.37,0.08,0.9099999999999999,0.030000000000000027,0.0,0.2,0.15
1814,0.01,0.65,0.15,0.84,0.12,0.02,1.0,1.0,1.0,0.25,0.0,0.0,0.13,0.65,0.83,0.53,0.33,0.27,0.38,0.22,0.15,0.15,0.13,0.08,0.36,0.09,0.18,0.03,0.69,0.24,0.26,0.57,0.53,0.3,0.16,0.82,0.23,0.46,0.18,1.0,0.21,0.2,0.31,0.6,0.64,0.72,0.56,0.43,0.54,0.0,0.21,0.0,0.89,0.87,0.8,0.74,0.2,0.17,0.14,0.12,0.92,0.02,0.09,0.07,0.27,0.37,0.25,0.3,0.07,0.65,0.0,0.02,0.66,0.28,0.08,0.32,0.58,0.3,0.09,0.1,0.11,0.11,0.16,0.21,0.22,0.2,0.86,0.29,0.11,0.0,0.0,0.09,0.63,0.09,0.0,0.51,0.07,0.38,0.79,0.09,0.06,0.38,0.34,0.22,0.69,0.95,0.22,0.07,0.12000000000000001,0.03,0.2,0.76,0.07999999999999999,0.02,0.15,0.01,0.37,0.22000000000000003,0.7,0.44,0.0,0.04000000000000001,0.09
1820,0.01,0.33,0.07,0.84,0.32,0.05,0.28,0.5,0.28,0.47,0.03,1.0,0.34,0.69,0.0,0.54,0.35,0.23,0.54,0.36,0.4,0.4,0.3,0.21,0.23,0.62,0.43,0.01,0.18,0.13,0.22,0.31,0.23,0.54,0.52,0.19,0.39,0.35,0.76,0.48,0.73,0.78,0.28,0.41,0.49,0.45,0.3,0.42,0.67,0.01,0.34,0.01,0.31,0.37,0.45,0.45,0.13,0.13,0.15,0.14,0.87,0.08,0.16,0.13,0.27,0.33,0.27,0.35,0.19,0.69,0.0,0.02,0.81,0.34,0.04,0.1,0.75,0.14,0.23,0.25,0.25,0.25,0.44,0.4,0.44,0.39,0.4,0.34,0.11,0.0,0.0,0.17,0.45,0.25,0.59,0.55,0.21000000000000002,0.22,0.92,0.09,0.1,0.06,0.34,0.38,0.45999999999999996,0.95,0.45999999999999996,0.07,0.34,0.26,0.039999999999999994,0.36000000000000004,0.54,0.01,0.42,0.26,0.37,0.22000000000000003,0.49,0.85,0.0,0.04000000000000001,0.23
1548,0.01,0.58,0.01,0.99,0.02,0.01,0.48,0.44,0.33,0.45,0.02,0.66,0.47,0.58,0.53,0.61,0.6,0.37,0.66,0.43,0.34,0.33,0.0,0.09,0.38,0.33,0.24,0.01,0.12,0.41,0.46,0.29,0.26,0.61,0.47,0.37,0.37,0.38,0.21,0.42,0.22,0.22,0.58,0.87,0.83,0.91,0.8,0.58,0.7,0.0,0.08,0.01,0.08,0.09,0.07,0.2,0.03,0.03,0.02,0.05,0.81,0.09,0.25,0.27,0.63,0.64,0.36,0.91,0.06,0.3,0.5,0.01,0.86,0.89,0.66,0.71,0.35,0.03,0.09,0.33,0.32,0.31,0.27,0.36,0.43,0.36,0.42,0.37,0.43,0.0,0.0,0.16,0.74,0.93,0.92,0.83,0.21000000000000002,0.06,0.92,0.25,0.06,0.22,0.14,0.22,0.9199999999999999,0.51,0.22,0.07,0.11,0.26,0.039999999999999994,0.76,0.31,0.07,0.06,0.02,0.04999999999999999,0.22000000000000003,0.7,0.85,0.0,0.04000000000000001,0.08
1965,1.0,0.36,0.44,0.64,0.06,0.02,0.38,0.52,0.31,0.36,1.0,1.0,0.29,0.62,0.21,0.41,0.42,0.28,0.45,0.31,0.32,0.36,0.24,0.18,0.36,0.28,0.38,0.83,0.32,0.24,0.4,0.34,0.33,0.58,0.35,0.41,0.39,0.42,0.7,0.45,0.69,0.72,0.45,0.46,0.46,0.54,0.42,0.65,0.65,0.77,0.49,0.09,0.35,0.38,0.4,0.43,0.05,0.04,0.04,0.04,0.94,0.04,0.25,0.21,0.38,0.46,0.3,0.51,0.11,0.58,0.0,1.0,0.65,0.47,0.89,0.43,0.48,0.33,0.19,0.08,0.1,0.13,0.25,0.27,0.3,0.27,0.37,0.22,0.31,0.33,0.31,0.05,0.72,0.47,0.73,0.74,0.21,0.26,0.81,0.27,0.5,0.51,0.68,0.26,0.84,0.74,0.4,0.02,0.0,0.29,0.16,0.93,0.2,1.0,0.17,0.18,0.45,0.19,0.5,0.5,0.44,0.21,0.69
1539,0.06,0.1,0.33,0.72,0.05,0.07,0.1,0.25,0.12,1.0,0.07,1.0,0.25,0.04,0.15,0.59,1.0,0.12,0.65,0.32,0.41,0.46,0.2,0.4,0.29,0.29,0.44,0.04,0.25,0.3,0.44,0.25,0.27,0.21,0.17,0.22,0.25,0.37,0.55,0.29,0.46,0.52,0.14,0.46,0.41,0.59,0.3,0.68,0.73,0.03,0.31,0.05,0.21,0.25,0.29,0.36,0.23,0.24,0.24,0.28,0.75,0.19,0.17,0.12,0.12,0.09,0.22,0.65,0.17,0.91,0.0,0.3,0.14,0.68,0.08,0.42,0.77,0.17,0.28,0.21,0.21,0.23,0.5,0.5,0.58,0.52,0.59,0.59,0.36,0.0,0.0,0.45,0.11,0.53,0.56,0.46,0.07,0.22,0.92,0.09,0.26,0.06,0.14,0.38,0.45999999999999996,0.73,0.45999999999999996,0.33,0.12000000000000001,0.49,0.2,0.56,0.07999999999999999,0.03,0.37,0.08,0.16,0.06000000000000001,0.49,0.85,0.0,0.36,0.34
